...1,Soundfile,Dataset,LowFreqHz,HighFreqHz,FileEndSec,UTC,FileBeginSec,ClassSpecies,KW,KW_certain,Ecotype,Provider,AnnotationLevel,FilePath,FileOk,CallType,ID,CenterTime,Duration,CalltypeCategory,HasQ,CalltypeHasQ,EcotypeCertain,isPulsedCalls,Labels,HoldOut,Augmented,ShiftSec,SourceID,AugFromCT,LocalPath,LocalFileOk
23675,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131130_073600Z.flac,NorthBc,906.25,1031.25,189.664,2013-11-30T07:39:09Z,189.055,HW,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131130_073600Z.flac,True,,17406,189.3595,0.6089999999999804,,False,False,False,False,HW,DCLDE_Train,False,0.0,17406,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131130_073600Z.flac,True
56696,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111018_161500Z.flac,WVanIsl,1184.0,1344.0,231.811,2011-10-18T16:18:51Z,231.28,HW,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111018_161500Z.flac,True,,40756,231.5455,0.5310000000000059,,False,False,False,False,HW,DCLDE_Train,False,0.0,40756,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111018_161500Z.flac,True
23361,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131130_070600Z.flac,NorthBc,781.25,906.25,45.888,2013-11-30T07:06:44Z,44.672,HW,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131130_070600Z.flac,True,,17214,45.28,1.216000000000001,,False,False,False,False,HW,DCLDE_Train,False,0.0,17214,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131130_070600Z.flac,True
142571,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20120119_061500Z.flac,WVanIsl,864.0,1344.0,185.672,2012-01-19T06:18:05Z,185.233,HW,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20120119_061500Z.flac,True,,109652,185.4525,0.4389999999999929,,False,False,False,False,HW,DCLDE_Train,False,0.0,109652,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20120119_061500Z.flac,True
64028,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111201_050000Z.flac,WVanIsl,800.0,864.0,212.61,2011-12-01T05:03:32Z,212.235,HW,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111201_050000Z.flac,True,,45926,212.4225,0.375,,False,False,False,False,HW,DCLDE_Train,False,0.0,45926,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111201_050000Z.flac,True
146162,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20120202_051500Z.flac,WVanIsl,1440.0,1600.0,133.014,2012-02-02T05:17:12Z,132.764,HW,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20120202_051500Z.flac,True,,112285,132.889,0.25,,False,False,False,False,HW,DCLDE_Train,False,0.0,112285,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20120202_051500Z.flac,True
70378,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111205_081500Z.flac,WVanIsl,3296.0,3680.0,32.499,2011-12-05T08:15:32Z,32.016,HW,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111205_081500Z.flac,True,,50844,32.2575,0.4830000000000041,,False,False,False,False,HW,DCLDE_Train,False,0.0,50844,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111205_081500Z.flac,True
1508,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131013_142100Z.flac,NorthBc,1218.75,1375.0,129.071,2013-10-13T14:23:08Z,128.751,HW,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131013_142100Z.flac,True,,1240,128.911,0.3199999999999932,,False,False,False,False,HW,DCLDE_Train,False,0.0,1240,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131013_142100Z.flac,True
15650,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131127_030600Z.flac,NorthBc,875.0,1093.75,132.688,2013-11-27T03:08:11Z,131.855,HW,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131127_030600Z.flac,True,,10571,132.2715,0.8329999999999984,,False,False,False,False,HW,DCLDE_Train,False,0.0,10571,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131127_030600Z.flac,True
152231,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20120207_150000Z.flac,WVanIsl,1024.0,1152.0,44.515,2012-02-07T15:00:44Z,44.249,HW,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20120207_150000Z.flac,True,,117223,44.382,0.2659999999999982,,False,False,False,False,HW,DCLDE_Train,False,0.0,117223,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20120207_150000Z.flac,True
64340,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111203_143000Z.flac,WVanIsl,1152.0,1664.0,166.436,2011-12-03T14:32:46Z,166.077,HW,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111203_143000Z.flac,True,,46182,166.2565,0.3590000000000088,,False,False,False,False,HW,DCLDE_Train,False,0.0,46182,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111203_143000Z.flac,True
134308,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20120108_223000Z.flac,WVanIsl,1760.0,1920.0,111.921,2012-01-08T22:31:50Z,110.999,HW,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20120108_223000Z.flac,True,,102914,111.46,0.9220000000000113,,False,False,False,False,HW,DCLDE_Train,False,0.0,102914,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20120108_223000Z.flac,True
75593,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111206_144500Z.flac,WVanIsl,2368.0,3104.0,91.656,2011-12-06T14:46:31Z,91.156,HW,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111206_144500Z.flac,True,,54856,91.406,0.5,,False,False,False,False,HW,DCLDE_Train,False,0.0,54856,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111206_144500Z.flac,True
65987,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111204_141500Z.flac,WVanIsl,800.0,928.0,11.657,2011-12-04T14:15:11Z,11.155,HW,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111204_141500Z.flac,True,,47545,11.406,0.5020000000000007,,False,False,False,False,HW,DCLDE_Train,False,0.0,47545,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111204_141500Z.flac,True
89820,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111210_080000Z.flac,WVanIsl,1184.0,1280.0,261.796,2011-12-10T08:04:21Z,261.546,HW,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111210_080000Z.flac,True,,66936,261.671,0.25,,False,False,False,False,HW,DCLDE_Train,False,0.0,66936,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111210_080000Z.flac,True
73354,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111206_104500Z.flac,WVanIsl,2496.0,3008.0,186.703,2011-12-06T10:48:06Z,186.437,HW,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111206_104500Z.flac,True,,52950,186.57,0.2659999999999911,,False,False,False,False,HW,DCLDE_Train,False,0.0,52950,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111206_104500Z.flac,True
100308,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111213_163000Z.flac,WVanIsl,800.0,1248.0,222.952,2011-12-13T16:33:42Z,222.061,HW,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111213_163000Z.flac,True,,75199,222.5065,0.8909999999999911,,False,False,False,False,HW,DCLDE_Train,False,0.0,75199,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111213_163000Z.flac,True
98384,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111212_071500Z.flac,WVanIsl,2272.0,2528.0,264.421,2011-12-12T07:19:24Z,264.124,HW,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111212_071500Z.flac,True,,73794,264.2725,0.2969999999999686,,False,False,False,False,HW,DCLDE_Train,False,0.0,73794,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111212_071500Z.flac,True
63913,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111201_020000Z.flac,WVanIsl,1760.0,2080.0,117.421,2011-12-01T02:01:56Z,116.999,HW,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111201_020000Z.flac,True,,45822,117.21,0.4220000000000112,,False,False,False,False,HW,DCLDE_Train,False,0.0,45822,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111201_020000Z.flac,True
141603,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20120119_024500Z.flac,WVanIsl,2080.0,2208.0,29.172,2012-01-19T02:45:28Z,28.766,HW,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20120119_024500Z.flac,True,,108836,28.969,0.4060000000000023,,False,False,False,False,HW,DCLDE_Train,False,0.0,108836,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20120119_024500Z.flac,True
36117,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131211_043600Z.flac,NorthBc,781.25,1000.0,175.023,2013-12-11T04:38:54Z,174.639,HW,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131211_043600Z.flac,True,,27341,174.831,0.3839999999999861,,False,False,False,False,HW,DCLDE_Train,False,0.0,27341,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131211_043600Z.flac,True
112005,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111220_154500Z.flac,WVanIsl,1088.0,1504.0,36.921,2011-12-20T15:45:36Z,36.188,HW,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111220_154500Z.flac,True,,84271,36.5545,0.732999999999997,,False,False,False,False,HW,DCLDE_Train,False,0.0,84271,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111220_154500Z.flac,True
101071,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111214_100000Z.flac,WVanIsl,1632.0,2496.0,264.468,2011-12-14T10:04:24Z,264.031,HW,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111214_100000Z.flac,True,,75815,264.2495,0.4370000000000118,,False,False,False,False,HW,DCLDE_Train,False,0.0,75815,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111214_100000Z.flac,True
82147,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111208_043000Z.flac,WVanIsl,1248.0,1472.0,83.311,2011-12-08T04:31:22Z,82.952,HW,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111208_043000Z.flac,True,,60607,83.1315,0.3590000000000088,,False,False,False,False,HW,DCLDE_Train,False,0.0,60607,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111208_043000Z.flac,True
79883,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111207_120000Z.flac,WVanIsl,2080.0,2304.0,6.047,2011-12-07T12:00:05Z,5.233,HW,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111207_120000Z.flac,True,,58620,5.64,0.8140000000000001,,False,False,False,False,HW,DCLDE_Train,False,0.0,58620,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111207_120000Z.flac,True
112848,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111221_043000Z.flac,WVanIsl,800.0,1152.0,199.811,2011-12-21T04:33:18Z,198.686,HW,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111221_043000Z.flac,True,,84878,199.2485,1.125,,False,False,False,False,HW,DCLDE_Train,False,0.0,84878,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111221_043000Z.flac,True
80368,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111207_124500Z.flac,WVanIsl,960.0,1088.0,108.828,2011-12-07T12:46:47Z,107.468,HW,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111207_124500Z.flac,True,,58946,108.148,1.3599999999999994,,False,False,False,False,HW,DCLDE_Train,False,0.0,58946,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111207_124500Z.flac,True
136408,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20120115_134500Z.flac,WVanIsl,1376.0,1568.0,261.234,2012-01-15T13:49:20Z,260.734,HW,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20120115_134500Z.flac,True,,104528,260.984,0.5,,False,False,False,False,HW,DCLDE_Train,False,0.0,104528,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20120115_134500Z.flac,True
147713,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20120204_051500Z.flac,WVanIsl,800.0,1120.0,253.078,2012-02-04T05:19:12Z,252.077,HW,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20120204_051500Z.flac,True,,113623,252.5775,1.0010000000000048,,False,False,False,False,HW,DCLDE_Train,False,0.0,113623,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20120204_051500Z.flac,True
119445,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111226_081500Z.flac,WVanIsl,2464.0,2816.0,223.498,2011-12-26T08:18:43Z,223.186,HW,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111226_081500Z.flac,True,,90673,223.342,0.3119999999999834,,False,False,False,False,HW,DCLDE_Train,False,0.0,90673,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111226_081500Z.flac,True
130922,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111231_103000Z.flac,WVanIsl,864.0,1184.0,154.624,2011-12-31T10:32:33Z,153.515,HW,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111231_103000Z.flac,True,,100095,154.0695,1.1090000000000089,,False,False,False,False,HW,DCLDE_Train,False,0.0,100095,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111231_103000Z.flac,True
118079,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111226_021500Z.flac,WVanIsl,1024.0,1216.0,199.889,2011-12-26T02:18:19Z,199.405,HW,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111226_021500Z.flac,True,,89537,199.647,0.4840000000000088,,False,False,False,False,HW,DCLDE_Train,False,0.0,89537,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111226_021500Z.flac,True
121601,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111226_124500Z.flac,WVanIsl,1088.0,1440.0,31.842,2011-12-26T12:45:30Z,30.733,HW,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111226_124500Z.flac,True,,92209,31.2875,1.1089999999999982,,False,False,False,False,HW,DCLDE_Train,False,0.0,92209,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111226_124500Z.flac,True
113458,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111221_104500Z.flac,WVanIsl,1152.0,1728.0,136.858,2011-12-21T10:47:16Z,136.233,HW,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111221_104500Z.flac,True,,85404,136.5455,0.625,,False,False,False,False,HW,DCLDE_Train,False,0.0,85404,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111221_104500Z.flac,True
55789,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111016_184500Z.flac,WVanIsl,800.0,1056.0,258.468,2011-10-16T18:49:17Z,257.984,HW,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111016_184500Z.flac,True,,39972,258.226,0.4840000000000373,,False,False,False,False,HW,DCLDE_Train,False,0.0,39972,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111016_184500Z.flac,True
94447,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111211_094500Z.flac,WVanIsl,3712.0,3904.0,148.547,2011-12-11T09:47:26Z,146.999,HW,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111211_094500Z.flac,True,,70692,147.773,1.5480000000000018,,False,False,False,False,HW,DCLDE_Train,False,0.0,70692,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111211_094500Z.flac,True
10761,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131115_065100Z.flac,NorthBc,906.25,1312.5,198.239,2013-11-15T06:54:17Z,197.392,HW,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131115_065100Z.flac,True,,7471,197.8155,0.8470000000000084,,False,False,False,False,HW,DCLDE_Train,False,0.0,7471,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131115_065100Z.flac,True
118386,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111226_050000Z.flac,WVanIsl,4032.0,4384.0,263.468,2011-12-26T05:04:23Z,263.046,HW,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111226_050000Z.flac,True,,89783,263.257,0.4220000000000254,,False,False,False,False,HW,DCLDE_Train,False,0.0,89783,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111226_050000Z.flac,True
122728,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111226_154500Z.flac,WVanIsl,1472.0,1600.0,137.952,2011-12-26T15:47:17Z,137.217,HW,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111226_154500Z.flac,True,,93336,137.5845,0.7349999999999852,,False,False,False,False,HW,DCLDE_Train,False,0.0,93336,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111226_154500Z.flac,True
101538,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111214_114500Z.flac,WVanIsl,928.0,1408.0,28.015,2011-12-14T11:45:27Z,27.718,HW,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111214_114500Z.flac,True,,76282,27.8665,0.2970000000000006,,False,False,False,False,HW,DCLDE_Train,False,0.0,76282,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111214_114500Z.flac,True
67770,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111205_003000Z.flac,WVanIsl,1984.0,2304.0,66.203,2011-12-05T00:31:05Z,65.906,HW,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111205_003000Z.flac,True,,48841,66.0545,0.296999999999997,,False,False,False,False,HW,DCLDE_Train,False,0.0,48841,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111205_003000Z.flac,True
121117,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111226_114500Z.flac,WVanIsl,2688.0,3552.0,243.296,2011-12-26T11:49:01Z,241.452,HW,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111226_114500Z.flac,True,,91725,242.374,1.843999999999994,,False,False,False,False,HW,DCLDE_Train,False,0.0,91725,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111226_114500Z.flac,True
77340,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111207_011500Z.flac,WVanIsl,800.0,928.0,57.139,2011-12-07T01:15:56Z,56.78,HW,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111207_011500Z.flac,True,,56434,56.9595,0.3590000000000017,,False,False,False,False,HW,DCLDE_Train,False,0.0,56434,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111207_011500Z.flac,True
150400,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20120206_223000Z.flac,WVanIsl,2432.0,2560.0,249.5,2012-02-06T22:34:09Z,249.062,HW,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20120206_223000Z.flac,True,,115833,249.281,0.4379999999999882,,False,False,False,False,HW,DCLDE_Train,False,0.0,115833,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20120206_223000Z.flac,True
109603,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111220_094500Z.flac,WVanIsl,1600.0,1824.0,162.186,2011-12-20T09:47:41Z,161.374,HW,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111220_094500Z.flac,True,,82382,161.78,0.8120000000000118,,False,False,False,False,HW,DCLDE_Train,False,0.0,82382,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111220_094500Z.flac,True
