...1,Soundfile,Dataset,LowFreqHz,HighFreqHz,FileEndSec,UTC,FileBeginSec,ClassSpecies,KW,KW_certain,Ecotype,Provider,AnnotationLevel,FilePath,FileOk,CallType,ID,CenterTime,Duration,CalltypeCategory,HasQ,CalltypeHasQ,EcotypeCertain,isPulsedCalls,Labels,HoldOut,Augmented,ShiftSec,SourceID,AugFromCT
52872,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110915_173000Z.flac,WVanIsl,896.0,992.0,116.202,2011-09-15T17:31:55Z,115.952,AB,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110915_173000Z.flac,True,,37626,116.077,0.25,,False,False,False,False,Background,DCLDE_Train,False,0.0,37626,
44661,DFOCRP.KkHK0R2F-NML1.SM2M-3.20140201_212431Z.flac,NorthBc,5281.25,5375.0,0.911,2014-02-01T21:24:31Z,0.351,AB,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20140201_212431Z.flac,True,,32851,0.631,0.56,,False,False,False,False,Background,DCLDE_Train,False,0.0,32851,
42615,DFOCRP.KkHK0R2F-NML1.SM2M-3.20140117_153600Z.flac,NorthBc,1187.5,1468.75,118.815,2014-01-17T15:37:58Z,118.559,AB,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20140117_153600Z.flac,True,,31224,118.687,0.256,,False,False,False,False,Background,DCLDE_Train,False,0.0,31224,
33929,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131208_095100Z.flac,NorthBc,3781.25,4031.25,2.8,2013-12-08T09:51:02Z,2.4,UndBio,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131208_095100Z.flac,True,,25456,2.6,0.4,,False,False,False,False,Background,DCLDE_Train,False,0.0,25456,
3492,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131017_175100Z.flac,NorthBc,6156.25,6375.0,195.711,2013-10-17T17:54:14Z,194.655,AB,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131017_175100Z.flac,True,,2804,195.183,1.056,,False,False,False,False,Background,DCLDE_Train,False,0.0,2804,
39706,DFOCRP.KkHK0R2F-NML1.SM2M-3.20140102_130600Z.flac,NorthBc,3000.0,3437.5,152.719,2014-01-02T13:08:32Z,152.111,UndBio,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20140102_130600Z.flac,True,,29415,152.415,0.608,,False,False,False,False,Background,DCLDE_Train,False,0.0,29415,
42797,DFOCRP.KkHK0R2F-NML1.SM2M-3.20140118_162100Z.flac,NorthBc,5375.0,5750.0,147.632,2014-01-18T16:23:27Z,147.167,UndBio,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20140118_162100Z.flac,True,,31392,147.3995,0.465,,False,False,False,False,Background,DCLDE_Train,False,0.0,31392,
21777,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131129_143600Z.flac,NorthBc,3718.75,3906.25,118.943,2013-11-29T14:37:58Z,118.655,UndBio,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131129_143600Z.flac,True,,15817,118.799,0.288,,False,False,False,False,Background,DCLDE_Train,False,0.0,15817,
43982,DFOCRP.KkHK0R2F-NML1.SM2M-3.20140127_020930Z.flac,NorthBc,7468.75,7625.0,0.735,2014-01-27T02:09:30Z,0.255,AB,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20140127_020930Z.flac,True,,32268,0.495,0.48,,False,False,False,False,Background,DCLDE_Train,False,0.0,32268,
33567,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131207_162100Z.flac,NorthBc,2812.5,3187.5,207.535,2013-12-07T16:24:26Z,206.703,UndBio,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131207_162100Z.flac,True,,25196,207.119,0.832,,False,False,False,False,Background,DCLDE_Train,False,0.0,25196,
40376,DFOCRP.KkHK0R2F-NML1.SM2M-3.20140103_045100Z.flac,NorthBc,781.25,1062.5,175.631,2014-01-03T04:53:55Z,175.327,AB,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20140103_045100Z.flac,True,,30042,175.479,0.304,,False,False,False,False,Background,DCLDE_Train,False,0.0,30042,
21320,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131129_135100Z.flac,NorthBc,4250.0,4906.25,36.895,2013-11-29T13:51:36Z,36.496,UndBio,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131129_135100Z.flac,True,,15360,36.6955,0.399,,False,False,False,False,Background,DCLDE_Train,False,0.0,15360,
53626,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110928_151500Z.flac,WVanIsl,1216.0,1344.0,35.733,2011-09-28T15:15:35Z,35.483,AB,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110928_151500Z.flac,True,,38220,35.608,0.25,,False,False,False,False,Background,DCLDE_Train,False,0.0,38220,
52865,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110915_173000Z.flac,WVanIsl,896.0,992.0,0.406,2011-09-15T17:30:00Z,0.109,AB,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110915_173000Z.flac,True,,37619,0.2575,0.297,,False,False,False,False,Background,DCLDE_Train,False,0.0,37619,
156702,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20120413_064500Z.flac,WVanIsl,4640.0,4896.0,0.484,2012-04-13T06:45:00Z,0.0,AB,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20120413_064500Z.flac,True,,119887,0.242,0.484,,False,False,False,False,Background,DCLDE_Train,False,0.0,119887,
21635,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131129_140600Z.flac,NorthBc,6718.75,7093.75,164.463,2013-11-29T14:08:44Z,164.143,UndBio,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131129_140600Z.flac,True,,15675,164.303,0.32,,False,False,False,False,Background,DCLDE_Train,False,0.0,15675,
36605,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131214_012100Z.flac,NorthBc,937.5,1062.5,159.983,2013-12-14T01:23:39Z,159.727,AB,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131214_012100Z.flac,True,,27735,159.855,0.256,,False,False,False,False,Background,DCLDE_Train,False,0.0,27735,
33072,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131207_130600Z.flac,NorthBc,3343.75,3875.0,232.575,2013-12-07T13:09:52Z,232.031,UndBio,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131207_130600Z.flac,True,,24800,232.303,0.544,,False,False,False,False,Background,DCLDE_Train,False,0.0,24800,
34627,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131208_130600Z.flac,NorthBc,3656.25,4406.25,280.319,2013-12-08T13:10:39Z,279.727,UndBio,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131208_130600Z.flac,True,,25951,280.023,0.592,,False,False,False,False,Background,DCLDE_Train,False,0.0,25951,
21141,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131129_132100Z.flac,NorthBc,2531.25,2781.25,136.607,2013-11-29T13:23:16Z,136.351,UndBio,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131129_132100Z.flac,True,,15181,136.479,0.256,,False,False,False,False,Background,DCLDE_Train,False,0.0,15181,
24908,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131130_113600Z.flac,NorthBc,5406.25,5656.25,41.743,2013-11-30T11:36:41Z,41.439,UndBio,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131130_113600Z.flac,True,,18463,41.591,0.304,,False,False,False,False,Background,DCLDE_Train,False,0.0,18463,
38821,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131227_112100Z.flac,NorthBc,781.25,1031.25,263.904,2013-12-27T11:25:23Z,263.6,AB,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131227_112100Z.flac,True,,28660,263.752,0.304,,False,False,False,False,Background,DCLDE_Train,False,0.0,28660,
44125,DFOCRP.KkHK0R2F-NML1.SM2M-3.20140129_002431Z.flac,NorthBc,1343.75,1656.25,58.863,2014-01-29T00:25:29Z,58.351,AB,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20140129_002431Z.flac,True,,32384,58.607,0.512,,False,False,False,False,Background,DCLDE_Train,False,0.0,32384,
20667,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131129_120600Z.flac,NorthBc,5156.25,5656.25,115.135,2013-11-29T12:07:54Z,114.863,UndBio,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131129_120600Z.flac,True,,15020,114.999,0.272,,False,False,False,False,Background,DCLDE_Train,False,0.0,15020,
20099,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131129_095100Z.flac,NorthBc,5375.0,5937.5,187.936,2013-11-29T09:54:07Z,187.6,UndBio,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131129_095100Z.flac,True,,14452,187.768,0.336,,False,False,False,False,Background,DCLDE_Train,False,0.0,14452,
21453,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131129_135100Z.flac,NorthBc,4281.25,4625.0,202.176,2013-11-29T13:54:21Z,201.872,UndBio,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131129_135100Z.flac,True,,15493,202.024,0.304,,False,False,False,False,Background,DCLDE_Train,False,0.0,15493,
46442,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110619_124500Z.flac,WVanIsl,1440.0,1760.0,229.109,2011-06-19T12:48:48Z,228.859,AB,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110619_124500Z.flac,True,,34201,228.984,0.25,,False,False,False,False,Background,DCLDE_Train,False,0.0,34201,
23013,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131130_052100Z.flac,NorthBc,4312.5,4531.25,284.463,2013-11-30T05:25:44Z,284.207,AB,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131130_052100Z.flac,True,,16866,284.335,0.256,,False,False,False,False,Background,DCLDE_Train,False,0.0,16866,
43296,DFOCRP.KkHK0R2F-NML1.SM2M-3.20140119_180600Z.flac,NorthBc,5062.5,5312.5,205.824,2014-01-19T18:09:25Z,205.119,UndBio,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20140119_180600Z.flac,True,,31820,205.4715,0.705,,False,False,False,False,Background,DCLDE_Train,False,0.0,31820,
27348,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131202_025100Z.flac,NorthBc,1343.75,1656.25,92.383,2013-12-02T02:52:32Z,92.127,AB,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131202_025100Z.flac,True,,20306,92.255,0.256,,False,False,False,False,Background,DCLDE_Train,False,0.0,20306,
44716,DFOCRP.KkHK0R2F-NML1.SM2M-3.20140202_162431Z.flac,NorthBc,4250.0,4406.25,0.687,2014-02-02T16:24:31Z,0.351,AB,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20140202_162431Z.flac,True,,32896,0.519,0.336,,False,False,False,False,Background,DCLDE_Train,False,0.0,32896,
32585,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131207_100600Z.flac,NorthBc,4687.5,5031.25,270.255,2013-12-07T10:10:29Z,269.903,UndBio,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131207_100600Z.flac,True,,24398,270.079,0.352,,False,False,False,False,Background,DCLDE_Train,False,0.0,24398,
47495,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110716_171500Z.flac,WVanIsl,4480.0,4640.0,88.656,2011-07-16T17:16:28Z,88.406,AB,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110716_171500Z.flac,True,,34841,88.531,0.25,,False,False,False,False,Background,DCLDE_Train,False,0.0,34841,
156510,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20120409_094500Z.flac,WVanIsl,3264.0,3552.0,136.561,2012-04-09T09:47:16Z,136.265,UndBio,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20120409_094500Z.flac,True,,119791,136.413,0.296,,False,False,False,False,Background,DCLDE_Train,False,0.0,119791,
37273,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131219_063600Z.flac,NorthBc,3062.5,3437.5,23.279,2013-12-19T06:36:23Z,23.023,UndBio,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131219_063600Z.flac,True,,28000,23.151,0.256,,False,False,False,False,Background,DCLDE_Train,False,0.0,28000,
40842,DFOCRP.KkHK0R2F-NML1.SM2M-3.20140105_183600Z.flac,NorthBc,6468.75,6656.25,70.207,2014-01-05T18:37:09Z,69.455,AB,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20140105_183600Z.flac,True,,30380,69.831,0.752,,False,False,False,False,Background,DCLDE_Train,False,0.0,30380,
37144,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131218_013600Z.flac,NorthBc,1343.75,1562.5,71.744,2013-12-18T01:37:11Z,71.488,AB,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131218_013600Z.flac,True,,27911,71.616,0.256,,False,False,False,False,Background,DCLDE_Train,False,0.0,27911,
47640,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110716_213000Z.flac,WVanIsl,3296.0,3360.0,267.437,2011-07-16T21:34:27Z,267.171,AB,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110716_213000Z.flac,True,,34986,267.304,0.266,,False,False,False,False,Background,DCLDE_Train,False,0.0,34986,
43422,DFOCRP.KkHK0R2F-NML1.SM2M-3.20140119_182100Z.flac,NorthBc,4343.75,4625.0,135.327,2014-01-19T18:23:14Z,134.543,UndBio,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20140119_182100Z.flac,True,,31946,134.935,0.784,,False,False,False,False,Background,DCLDE_Train,False,0.0,31946,
156514,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20120409_094500Z.flac,WVanIsl,4032.0,4544.0,151.719,2012-04-09T09:47:30Z,150.844,UndBio,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20120409_094500Z.flac,True,,119795,151.2815,0.875,,False,False,False,False,Background,DCLDE_Train,False,0.0,119795,
42069,DFOCRP.KkHK0R2F-NML1.SM2M-3.20140111_135100Z.flac,NorthBc,3031.25,3656.25,110.496,2014-01-11T13:52:49Z,109.792,UndBio,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20140111_135100Z.flac,True,,30742,110.144,0.704,,False,False,False,False,Background,DCLDE_Train,False,0.0,30742,
158045,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20120423_041500Z.flac,WVanIsl,864.0,1280.0,28.109,2012-04-23T04:15:27Z,27.703,UndBio,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20120423_041500Z.flac,True,,120899,27.906,0.406,,False,False,False,False,Background,DCLDE_Train,False,0.0,120899,
48659,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110724_154500Z.flac,WVanIsl,1664.0,1824.0,215.594,2011-07-24T15:48:35Z,215.344,AB,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110724_154500Z.flac,True,,35531,215.469,0.25,,False,False,False,False,Background,DCLDE_Train,False,0.0,35531,
55654,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111016_060000Z.flac,WVanIsl,3968.0,4288.0,180.328,2011-10-16T06:02:59Z,179.735,UndBio,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111016_060000Z.flac,True,,39850,180.0315,0.593,,False,False,False,False,Background,DCLDE_Train,False,0.0,39850,
34794,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131209_022100Z.flac,NorthBc,781.25,1062.5,270.704,2013-12-09T02:25:30Z,270.4,UndBio,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131209_022100Z.flac,True,,26107,270.552,0.304,,False,False,False,False,Background,DCLDE_Train,False,0.0,26107,
2568,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131015_093600Z.flac,NorthBc,1843.75,2031.25,126.047,2013-10-15T09:38:05Z,125.663,AB,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131015_093600Z.flac,True,,2058,125.855,0.384,,False,False,False,False,Background,DCLDE_Train,False,0.0,2058,
44205,DFOCRP.KkHK0R2F-NML1.SM2M-3.20140129_215430Z.flac,NorthBc,2156.25,2281.25,0.831,2014-01-29T21:54:30Z,0.527,AB,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20140129_215430Z.flac,True,,32448,0.679,0.304,,False,False,False,False,Background,DCLDE_Train,False,0.0,32448,
39012,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131228_063600Z.flac,NorthBc,1031.25,1312.5,187.807,2013-12-28T06:39:07Z,187.503,AB,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131228_063600Z.flac,True,,28823,187.655,0.304,,False,False,False,False,Background,DCLDE_Train,False,0.0,28823,
39894,DFOCRP.KkHK0R2F-NML1.SM2M-3.20140102_142100Z.flac,NorthBc,3250.0,3625.0,60.495,2014-01-02T14:22:00Z,60.239,UndBio,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20140102_142100Z.flac,True,,29564,60.367,0.256,,False,False,False,False,Background,DCLDE_Train,False,0.0,29564,
33477,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131207_143600Z.flac,NorthBc,4062.5,4656.25,196.223,2013-12-07T14:39:15Z,195.376,UndBio,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131207_143600Z.flac,True,,25106,195.7995,0.847,,False,False,False,False,Background,DCLDE_Train,False,0.0,25106,
39871,DFOCRP.KkHK0R2F-NML1.SM2M-3.20140102_142100Z.flac,NorthBc,6968.75,7687.5,10.879,2014-01-02T14:21:10Z,10.384,UndBio,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20140102_142100Z.flac,True,,29541,10.6315,0.495,,False,False,False,False,Background,DCLDE_Train,False,0.0,29541,
41931,DFOCRP.KkHK0R2F-NML1.SM2M-3.20140110_170600Z.flac,NorthBc,4781.25,5031.25,129.663,2014-01-10T17:08:09Z,129.359,AB,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20140110_170600Z.flac,True,,30613,129.511,0.304,,False,False,False,False,Background,DCLDE_Train,False,0.0,30613,
33677,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131207_163600Z.flac,NorthBc,2000.0,2593.75,144.047,2013-12-07T16:38:23Z,143.743,UndBio,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131207_163600Z.flac,True,,25306,143.895,0.304,,False,False,False,False,Background,DCLDE_Train,False,0.0,25306,
53226,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110920_114500Z.flac,WVanIsl,2080.0,2528.0,40.828,2011-09-20T11:45:40Z,40.155,UndBio,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110920_114500Z.flac,True,,37920,40.4915,0.673,,False,False,False,False,Background,DCLDE_Train,False,0.0,37920,
52968,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110919_023000Z.flac,WVanIsl,1952.0,2144.0,23.812,2011-09-19T02:30:23Z,23.531,AB,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110919_023000Z.flac,True,,37698,23.6715,0.281,,False,False,False,False,Background,DCLDE_Train,False,0.0,37698,
158775,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20120522_223000Z.flac,WVanIsl,2176.0,2432.0,226.373,2012-05-22T22:33:45Z,225.64,AB,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20120522_223000Z.flac,True,,121149,226.0065,0.733,,False,False,False,False,Background,DCLDE_Train,False,0.0,121149,
40078,DFOCRP.KkHK0R2F-NML1.SM2M-3.20140102_143600Z.flac,NorthBc,3937.5,4218.75,274.736,2014-01-02T14:40:34Z,274.48,UndBio,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20140102_143600Z.flac,True,,29748,274.608,0.256,,False,False,False,False,Background,DCLDE_Train,False,0.0,29748,
56207,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111018_060000Z.flac,WVanIsl,2400.0,2656.0,120.093,2011-10-18T06:01:59Z,119.843,AB,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111018_060000Z.flac,True,,40304,119.968,0.25,,False,False,False,False,Background,DCLDE_Train,False,0.0,40304,
53149,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110919_110000Z.flac,WVanIsl,3328.0,3840.0,145.015,2011-09-19T11:02:24Z,144.327,UndBio,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110919_110000Z.flac,True,,37849,144.671,0.688,,False,False,False,False,Background,DCLDE_Train,False,0.0,37849,
46995,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110703_203000Z.flac,WVanIsl,2144.0,2336.0,42.312,2011-07-03T20:30:41Z,41.999,AB,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110703_203000Z.flac,True,,34450,42.1555,0.313,,False,False,False,False,Background,DCLDE_Train,False,0.0,34450,
106234,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111218_050000Z.flac,WVanIsl,1920.0,2016.0,88.858,2011-12-18T05:01:28Z,88.124,AB,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111218_050000Z.flac,True,,80023,88.491,0.734,,False,False,False,False,Background,DCLDE_Train,False,0.0,80023,
37457,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131219_080600Z.flac,NorthBc,3343.75,3781.25,146.944,2013-12-19T08:08:26Z,146.496,UndBio,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131219_080600Z.flac,True,,28175,146.72,0.448,,False,False,False,False,Background,DCLDE_Train,False,0.0,28175,
55020,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111011_091500Z.flac,WVanIsl,4992.0,5312.0,257.156,2011-10-11T09:19:16Z,256.89,UndBio,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111011_091500Z.flac,True,,39444,257.023,0.266,,False,False,False,False,Background,DCLDE_Train,False,0.0,39444,
38181,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131221_055100Z.flac,NorthBc,1375.0,1625.0,56.8,2013-12-21T05:51:56Z,56.48,AB,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131221_055100Z.flac,True,,28366,56.64,0.32,,False,False,False,False,Background,DCLDE_Train,False,0.0,28366,
34503,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131208_125100Z.flac,NorthBc,3718.75,4156.25,287.887,2013-12-08T12:55:47Z,287.407,UndBio,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131208_125100Z.flac,True,,25827,287.647,0.48,,False,False,False,False,Background,DCLDE_Train,False,0.0,25827,
